n,Er (GPa),sy (GPa),C (GPa),dP/dh (N/m),Wp/Wt,hm (um),
0.420096605,149.8171967,1.423519275,132.3706217,914085.2027,0.632454292,1.42E+00,
0.306354915,208.3560653,1.36218761,140.2567955,1147756.476,0.735018769,1.25E+00,
0.372842139,112.2052292,2.637959151,133.6666663,635604.2067,0.495681339,1.36E+00,
0.46525274,121.1942602,2.173036328,136.9363655,723799.9165,0.514671076,1.45E+00,
0.072270174,59.40089565,2.321382829,79.46488333,78240.73759,0.474687076,3.01E-01,
0.255841772,28.89684613,0.934939859,38.45282989,165180.5209,0.479853282,1.28E+00,
0.021042597,53.98561352,2.404307786,74.86936425,282240.4425,0.450098647,1.21E+00,
0.472447054,79.86777264,1.893756685,100.0098585,436831.9434,0.471847071,1.31E+00,
0.322724957,167.5688412,1.371017075,128.1284654,832017.0427,0.699842423,1.12E+00,
0.183447301,39.1433575,2.400027019,60.75541956,94233.89068,0.349495339,5.93E-01,
0.117666955,165.8221498,0.443887061,50.76119359,508470.7235,0.909383776,5.50E-01,
0.374005741,164.5293217,2.496562861,165.8346259,410622.5254,0.571028994,6.02E-01,
0.053009199,185.0406215,1.393135068,103.48107,984829.1713,0.826567454,1.03E+00,
0.411848192,176.3520181,0.910703544,121.8209483,1005141.241,0.717507414,1.31E+00,
0.345638659,145.2817408,0.542334545,80.6670677,509844.2014,0.794017275,7.40E-01,
0.483616149,173.7556948,1.966179514,168.4368871,185168.6149,0.571845553,2.63E-01,
0.02862468,160.6824633,1.731345525,110.3782672,467685.9008,0.781502226,5.74E-01,
0.409332747,184.7236921,0.982717166,128.4107408,282390.8405,0.713879643,3.53E-01,
0.031726136,115.8133063,0.144714325,15.36105066,967419.5378,0.963425572,1.29E+00,
0.39597223,91.06248972,2.207241944,111.4460601,84267.47431,0.486539183,2.21E-01,
0.07009968,159.7063374,0.749235461,66.97103394,847363.617,0.878848933,9.58E-01,
0.238981802,154.2767064,2.279717962,143.8493925,339957.9412,0.634197446,5.00E-01,
0.138390453,55.15780328,1.786095391,70.36829615,265167.8165,0.508023071,1.08E+00,
0.168682258,222.2747463,0.508116183,67.17177496,375822.1617,0.901817105,3.26E-01,
0.008553352,32.9085708,2.442570916,52.64815,86383.1423,0.340043343,6.42E-01,
0.442380838,49.41548574,0.394710105,43.31110847,176179.789,0.66436387,7.61E-01,
0.479864831,216.8863426,2.16407787,198.3504024,250740.6625,0.584832781,2.93E-01,
0.184130129,147.9989087,2.483809983,141.8913951,886825.0613,0.630552096,1.35E+00,
0.065828408,118.0731628,0.970694288,71.97395317,434907.5123,0.816695785,6.87E-01,
0.27248485,114.0798404,1.094965863,91.29923978,711096.8515,0.706129,1.32E+00,
0.179195747,226.5205265,1.004409354,105.9437194,331614.1858,0.839151926,3.02E-01,
0.48477607,155.0720324,0.945978506,123.9975396,597065.0586,0.65951134,9.05E-01,
0.244455382,32.68346695,0.363273555,28.17872135,34732.07128,0.70753272,2.10E-01,
0.432624869,141.6711045,1.703357105,137.4601269,429821.4565,0.590776295,7.19E-01,
0.126894579,230.0637064,2.376629097,163.6214456,198665.236,0.738586995,1.90E-01,
0.175484471,200.9768979,0.86310033,92.22542897,1074248.89,0.846478075,1.07E+00,
0.161347656,172.3077433,2.757322459,158.3727298,713736.8789,0.645350065,9.37E-01,
0.077838848,29.49540983,1.244899674,41.17696353,66901.22542,0.460386975,5.10E-01,
0.039215923,170.9633462,1.349942378,97.49016344,423386.2206,0.826635852,4.72E-01,
0.120731047,143.5350123,2.983723488,146.9091329,241934.5646,0.605590336,3.80E-01,
0.208348143,226.5656592,1.14334277,118.7796787,305045.8462,0.812062682,2.86E-01,
0.021976619,141.1615995,1.507417223,96.47549366,1084689.642,0.788528114,1.48E+00,
0.095821606,98.59260216,1.783464351,95.4169088,100434.9232,0.656919538,2.14E-01,
0.360502348,123.9270427,1.712221919,121.9079868,430354.7228,0.601681064,7.98E-01,
0.327791433,229.129636,1.457730402,154.8999919,688558.0793,0.725493974,6.98E-01,
0.170746003,17.32042551,0.544885361,22.49206861,73601.13663,0.514698643,9.19E-01,
0.014945953,168.4094835,0.41214552,38.69339154,825920.1982,0.940104774,7.96E-01,
0.46682113,94.2092752,1.270676688,98.73797565,426682.7732,0.566337176,1.05E+00,
0.177459749,84.00877721,2.974667713,109.7382814,115610.2352,0.46859342,3.24E-01,
0.236014853,105.1443868,0.343420637,46.11120078,312670.6081,0.85899848,5.61E-01,
0.099033669,185.5095148,0.232951328,30.19143915,1340263.237,0.950725661,1.25E+00,
0.331290842,35.88468337,0.505309542,36.24411761,171116.498,0.627774658,1.00E+00,
0.007579087,83.46568513,1.718892152,83.0331265,574612.953,0.660050152,1.41E+00,
0.234837588,58.63320486,0.365081957,37.17154147,383700.8358,0.794551982,1.25E+00,
0.329290622,128.0112913,2.645936772,142.9746169,167432.8838,0.534313019,3.11E-01,
0.073712814,176.1156516,0.275903135,32.10059647,1030382.786,0.947454584,9.88E-01,
0.328578996,52.01323156,0.350267693,38.08427283,203395.6948,0.74336639,7.84E-01,
0.080657087,51.67144462,1.025643087,52.88459415,135010.4292,0.650066529,5.29E-01,
0.278557052,65.19214825,0.42340134,44.28529891,203410.6871,0.769153687,6.15E-01,
0.05631207,185.6723218,0.134462749,15.92559304,386017.5806,0.971391161,3.50E-01,
0.294182474,152.448418,2.500468995,152.6753559,302210.2674,0.590785005,4.64E-01,
0.024104234,135.1851841,2.683811888,130.345667,933220.9643,0.652952061,1.48E+00,
0.277341445,163.5422823,2.567056309,158.9586774,663409.9114,0.604438166,9.48E-01,
0.181926208,208.0714271,1.637733449,135.3627473,1427260.357,0.764074161,1.48E+00,
0.123740136,138.4644999,1.28255374,95.12710197,561649.4428,0.772154866,8.12E-01,
0.399297527,199.8644209,1.45799325,154.6929052,260710.8326,0.673998837,3.09E-01,
0.043550934,134.9378123,2.093196217,115.9680225,583441.3746,0.705317724,8.95E-01,
0.391274088,217.9624575,0.328829021,84.83216623,973134.2443,0.847003903,9.77E-01,
0.064778753,62.68197838,1.422714144,67.48573082,404922.2631,0.619887937,1.35E+00,
0.121500099,24.96896269,2.904012993,43.89909813,113674.1239,0.261852674,1.19E+00,
0.026633563,186.9739865,2.97036862,158.2040616,975128.2704,0.697043,1.13E+00,
0.060721353,222.4748296,2.571045712,160.1690245,1460239.875,0.746110637,1.41E+00,
0.313693852,220.2121942,1.908162397,168.3497691,833039.762,0.68679598,8.88E-01,
0.257303752,125.6213381,1.618865103,112.8960547,631613.3857,0.658616752,1.10E+00,
0.370687955,128.6913992,1.06411797,104.4159323,472097.1262,0.681380726,8.16E-01,
0.435912818,111.7205169,2.968954112,140.5428347,600779.5518,0.453181392,1.33E+00,
0.243516967,215.9631403,1.133971661,121.3038207,812014.3708,0.792978234,8.12E-01,
0.314798022,124.6911827,1.871176246,123.3580227,200475.6612,0.605325007,3.67E-01,
0.053146097,159.7099747,2.950082265,149.3064168,559656.2482,0.655698951,7.68E-01,
0.288494755,58.1341211,0.611076246,50.04887064,93914.10822,0.693444271,3.31E-01,
0.480029014,181.319362,2.735046143,190.7951333,468582.509,0.527196867,6.52E-01,
0.256330359,15.49730834,0.78437166,23.56081103,75358.18561,0.377921652,1.15E+00,
0.365015838,220.3489992,0.310754204,78.07317243,1388567.524,0.86423297,1.35E+00,
0.008332425,48.66610672,0.096216434,9.241182165,339331.6918,0.954544429,1.00E+00,
0.340505506,22.4129234,0.426044518,25.62790892,87666.71922,0.569436077,8.38E-01,
0.276348602,81.0362941,2.043127187,97.22190188,475825.2991,0.51943941,1.35E+00,
0.060292024,182.2855978,2.222673691,136.8569238,793036.2526,0.741819821,9.10E-01,
0.376839824,174.5430227,2.474147421,171.3494966,347023.9762,0.580539074,4.81E-01,
0.084401266,221.1784421,1.219242358,104.114767,231138.2951,0.851244604,2.05E-01,
0.022069251,169.1142367,1.910640312,118.5795806,1189121.487,0.774155308,1.40E+00,
0.227345106,218.5760742,2.925531137,189.5024339,352675.1419,0.647475251,3.81E-01,
0.158175487,217.6292806,0.12831142,23.05034664,1496537.16,0.962982277,1.25E+00,
0.164208532,137.981471,1.578237305,109.5762925,728851.4545,0.718309572,1.11E+00,
0.092766016,225.4751285,1.566733739,123.9819274,688098.5069,0.817775072,6.22E-01,
0.063183757,50.22361533,0.144007704,14.75089184,118915.0043,0.925710112,3.68E-01,
0.458779928,56.11128012,0.734419661,58.92557755,125943.793,0.581804591,5.00E-01,
0.211785771,225.6719834,0.769480919,95.06369836,643483.3029,0.853537184,5.87E-01,
0.249398653,177.0092143,2.368174591,157.8483667,766103.1366,0.645525057,9.95E-01,
0.438763396,130.3367586,0.988235783,108.5582947,497799.5001,0.659479477,8.72E-01,
0.101829194,207.7554116,1.566821652,121.7465483,1481607.729,0.804322553,1.46E+00,
0.325757373,204.1915559,2.513188078,182.6404526,191897.9548,0.623296912,2.26E-01,
0.187034888,61.53202226,1.035861593,61.24023667,147307.9262,0.645683351,4.98E-01,
0.242981579,224.7940781,0.552303408,82.63246257,261643.2655,0.870859387,2.39E-01,
0.439498044,205.4975031,0.366300868,95.72323721,959697.794,0.809009821,1.05E+00,
0.10409024,113.2884645,2.054031687,109.5664176,104902.3305,0.650380944,1.98E-01,
0.291442532,225.4584245,2.488852678,187.3042734,692500.2286,0.65486786,7.33E-01,
0.055680863,83.9167888,1.6434975,83.24585064,539564.4498,0.655567013,1.33E+00,
0.380124554,150.236764,0.710044384,97.03799568,96630.69653,0.748964329,1.41E-01,
0.096911618,119.0377506,0.915626569,71.89502779,68129.40393,0.814102788,1.08E-01,
0.397815686,102.2577893,0.955010636,89.7999807,688582.2619,0.654220413,1.49E+00,
0.265135457,106.4714408,1.455389239,99.32359093,594488.0922,0.647593378,1.22E+00,
0.10001245,216.2015331,0.489460468,56.00921021,1314381.638,0.922119137,1.11E+00,
0.185410662,230.132529,0.173745014,32.83119685,1020266.309,0.951305012,8.24E-01,
0.168803722,28.67419236,0.106977032,12.37170214,20394.97748,0.877839548,1.21E-01,
0.142816902,37.67296296,2.191758128,57.62447787,148212.3057,0.370380981,9.49E-01,
0.341913505,165.2769256,1.536840134,135.5943898,409098.365,0.670832457,5.66E-01,
0.221365341,122.3663767,0.468695443,57.25109899,161734.99,0.847909357,2.54E-01,
0.056170926,58.06964431,0.394355449,31.45583686,251670.5606,0.85269762,7.39E-01,
0.174763549,209.9238308,1.687470905,137.0779179,906324.1824,0.76362371,9.30E-01,
0.366454841,70.8061951,0.04111518,16.09847592,357556.9352,0.924588668,9.09E-01,
0.112366237,209.7675518,2.611601467,163.7138096,333945.3526,0.711812256,3.51E-01,
0.063760376,87.87826251,0.411164206,36.96495581,395375.0337,0.886834279,7.59E-01,
0.04847194,217.7161127,1.332233188,104.972077,1081854.378,0.852356465,9.57E-01,
0.314540174,123.108134,0.293410435,52.13808408,783507.4983,0.853612431,1.26E+00,
0.428107662,39.8254329,0.795036412,47.60327161,225231.0752,0.524346566,1.27E+00,
0.049709875,81.84377446,0.52808256,42.25890619,470175.0629,0.858644809,9.90E-01,
0.152564718,165.6741773,0.536205794,61.72097313,966683.9032,0.884369194,1.09E+00,
0.483219253,80.97549869,1.840140879,100.4957159,347789.7838,0.476466051,1.03E+00,
0.112312551,207.4203262,2.069342096,144.0419268,893645.6211,0.754353005,9.19E-01,
0.46544141,191.709281,0.698578527,123.6629878,435697.9877,0.725774654,5.33E-01,
0.17628647,105.4502416,2.870364156,124.5767108,348436.8522,0.528992667,7.63E-01,
0.175372881,124.0917329,2.177497352,121.9221792,545179.0177,0.628751486,9.69E-01,
0.019929991,146.3288473,2.507677868,130.2086453,352171.009,0.689028433,5.07E-01,
0.460245594,60.87025549,0.31381856,46.08200489,269142.4417,0.708934305,9.40E-01,
0.081500201,38.15767697,2.130369452,57.39865649,159153.7409,0.390665873,9.89E-01,
0.311026161,145.7286053,0.074068396,24.91321433,939121.4203,0.941840695,1.18E+00,
0.262294502,178.4154251,0.464685608,70.99421242,823232.2368,0.862315433,9.27E-01,
0.177126259,59.00606058,2.097242457,78.20609855,81073.07029,0.473237525,3.16E-01,
0.02184936,150.7851145,1.450313759,96.33686789,231428.3995,0.805251942,2.93E-01,
0.25272113,154.1732046,2.856113414,158.5791175,311151.2009,0.581218228,4.73E-01,
0.078779848,73.80983575,0.970911275,60.66776752,149798.4682,0.737066594,3.93E-01,
0.007383533,229.1574964,2.141550851,138.9103982,1192081.563,0.805905161,1.05E+00,
0.056890459,32.91193582,1.356235373,45.33382518,99195.64135,0.469748802,6.75E-01,
0.435451404,201.4127324,2.480606,192.7580261,516690.5028,0.574835022,6.40E-01,
0.197940646,95.07450687,0.171892523,26.67618776,139557.9841,0.915501937,2.57E-01,
0.108381585,51.95754939,0.896486863,50.39797904,373737.5784,0.672300089,1.44E+00,
0.358216303,130.9558261,0.309787021,59.97922673,434794.7096,0.834157918,6.78E-01,
0.096658935,80.18311439,1.187134694,70.81161262,300987.0044,0.704680998,7.51E-01,
0.451398443,158.0236667,1.415054881,139.6300719,712586.3426,0.624556486,1.07E+00,
0.343688976,227.4518573,2.05183751,180.7759578,1162647.562,0.664729367,1.23E+00,
0.277554065,33.97177711,2.224933649,54.04873938,127500.2529,0.312741521,9.56E-01,
0.309019964,17.53470346,0.272866423,18.33966792,93703.84917,0.622035153,1.10E+00,
0.256697881,58.586199,2.324155004,81.49994897,308645.0934,0.42486852,1.26E+00,
0.271027881,63.56242405,2.956780214,92.09767881,127186.4456,0.38311328,4.93E-01,
0.462514606,104.8972662,0.269820687,60.49897078,475985.5912,0.774709488,9.73E-01,
0.455119977,104.1251642,1.424583701,108.4718929,67630.95123,0.567005389,1.51E-01,
0.487020366,102.006228,2.978622996,133.8819813,310388.9643,0.428234017,7.57E-01,
0.383375666,186.5216089,2.700338451,184.2117992,425637.8493,0.57170791,5.60E-01,
0.419645442,198.5081156,2.981316067,201.1568072,1145357.173,0.54799203,1.45E+00,
0.297095268,88.1804118,0.040791372,13.48648663,717746.1523,0.950350599,1.40E+00,
0.361797423,184.2218435,2.988439491,187.3754389,101340.9583,0.55960164,1.35E-01,
0.432173641,214.0034097,2.27065001,193.5640785,371673.2419,0.598307528,4.33E-01,
0.008673517,16.73756077,1.792597314,28.99118645,68863.14932,0.290455134,1.03E+00,
0.15165359,220.4938441,2.782688718,177.2657828,859677.9562,0.690923314,8.86E-01,
0.336737139,153.5713464,2.678454597,160.4027776,335960.4963,0.561202169,5.23E-01,
0.13558564,174.9867455,0.261513354,36.26373223,576803.2496,0.936816653,5.83E-01,
0.082807299,91.02108022,2.811910371,110.522628,519153.6136,0.527185913,1.29E+00,
0.313235158,139.0383653,1.423922249,117.1760292,793261.3766,0.672655069,1.27E+00,
0.363272495,173.3290416,1.817873673,151.1158972,466467.5601,0.639593555,6.31E-01,
0.438072173,163.5364981,2.080492115,160.8116091,815460.8558,0.575133701,1.21E+00,
0.219884197,115.907542,1.399492526,99.04884418,628264.2417,0.688497894,1.15E+00,
0.288486812,221.5025178,1.287412578,137.9224219,509445.2011,0.758193763,5.16E-01,
0.296946137,134.1131563,0.715082872,82.87380402,668590.7924,0.776936581,1.04E+00,
0.052553066,83.89191785,2.985639391,106.8508964,366735.2749,0.498130886,1.00E+00,
0.251427395,109.306249,0.513598603,60.08125159,304823.5456,0.815332431,5.48E-01,
0.049659507,74.28403078,1.442826434,73.47336449,186068.4733,0.661763284,5.11E-01,
0.062560561,222.6212229,1.051541034,91.61780129,894461.1818,0.875773194,7.61E-01,
0.279046731,155.1506276,1.464972821,122.2241713,747691.4382,0.699177352,1.06E+00,
0.330317971,88.76539702,0.513287052,60.0723328,646903.9529,0.757187309,1.49E+00,
0.355183768,179.4946426,0.609619877,95.96055873,95499.52413,0.795375089,1.15E-01,
0.104987418,148.0327329,2.535076904,137.5716536,712436.0935,0.656539766,1.05E+00,
0.004201704,206.2460948,2.674311445,152.9418118,785119.4819,0.748231889,7.97E-01,
0.138578263,62.08572171,0.109660135,14.88505784,150569.2242,0.933149675,3.94E-01,
0.164467543,45.14498525,0.288215482,26.82729134,368943.4241,0.821573598,1.48E+00,
0.413021384,138.9134396,1.372927163,124.3346973,359519.7879,0.63167336,5.99E-01,
0.204009149,87.4116178,0.492602172,50.17114348,415284.4466,0.816175519,9.03E-01,
0.304252205,91.87615252,0.033043205,12.22158387,559065.1632,0.956263915,1.04E+00,
0.04790338,77.31178286,2.854344576,99.98747161,445429.907,0.490664358,1.32E+00,
0.268937262,22.93830953,1.833831222,38.09448288,110064.3273,0.277726407,1.25E+00,
0.338459807,93.3589002,0.824610739,76.63616241,504374.4849,0.692651981,1.15E+00,
0.187417148,113.5371598,0.797705953,71.74632845,262546.6783,0.791039057,4.55E-01,
0.371521641,81.74119076,1.208738791,84.38135235,318589.3749,0.592814578,8.71E-01,
0.295380348,95.31034511,2.539925527,116.3348809,517282.0175,0.497521443,1.28E+00,
0.396633166,39.86536519,0.868174151,48.41223484,92099.60932,0.518445424,5.19E-01,
0.204393511,77.25816007,0.52992098,49.58588593,180639.9588,0.792049564,4.49E-01,
0.280865709,135.041449,2.693476929,145.6905841,677645.1854,0.558385624,1.18E+00,
0.293227748,212.9941317,0.50701313,84.98970958,971369.3263,0.854559707,9.56E-01,
0.274373796,106.2422349,2.875368912,128.8508001,133073.9987,0.498514818,2.97E-01,
0.33519765,119.6620125,2.686896265,138.2290926,555891.4373,0.516460205,1.11E+00,
0.011735304,57.0369879,2.530177903,78.74576652,27911.04637,0.451575099,1.13E-01,
0.139700768,14.90571715,0.234290482,14.26494456,9711.473018,0.687771119,1.26E-01,
0.018157933,29.97359525,2.156279004,47.76968826,114448.3102,0.346101447,9.28E-01,
0.009024417,56.3545677,1.663147134,66.94584147,176900.6356,0.566864635,6.72E-01,
0.037076976,71.41826811,2.590892924,91.86699076,156969.4784,0.498932193,4.99E-01,
0.114751158,228.0132966,0.622613785,69.73146784,1223111.466,0.905262157,1.01E+00,
0.011037505,134.6675865,1.369975691,88.667596,275762.3058,0.802200878,3.86E-01,
0.292743346,87.50868383,2.597055591,110.8807205,113465.8681,0.475592549,3.08E-01,
0.290541962,176.373181,0.503996828,77.79747349,214085.5072,0.842726376,2.50E-01,
0.181522253,225.0544172,0.319751616,50.51258263,543093.4632,0.92630893,4.58E-01,
0.089265531,214.2738329,0.513620062,56.62721021,678555.1489,0.921599949,5.72E-01,
0.450534966,21.12393408,0.347779047,24.18262592,65959.03591,0.554343699,6.83E-01,
0.453598935,101.4209122,0.252073612,56.88064767,709129.1558,0.783533612,1.48E+00,
0.356093131,157.398812,1.707624349,139.1290309,826511.3086,0.64000708,1.21E+00,
0.285315348,130.3201519,0.594523998,73.49250346,493003.9814,0.801493625,7.71E-01,
0.247473875,159.0428356,2.70703372,157.5512284,334338.2787,0.600485531,4.89E-01,
0.043559762,182.0330995,2.126863542,131.8063601,573282.1575,0.757095259,6.48E-01,
0.230262642,181.0476615,0.538636388,73.30537098,659985.192,0.86286247,7.25E-01,
0.129654996,202.1086957,0.288964446,39.74657071,1353670.515,0.939038183,1.20E+00,
0.057640385,110.744023,0.986014271,70.50139964,565722.7654,0.808765716,9.52E-01,
0.481500896,193.9218767,1.360019844,159.8168574,305997.7675,0.637041602,3.85E-01,
0.0837048,17.61881558,2.482290405,32.45191211,59333.85789,0.25161101,8.70E-01,
0.285437665,141.9518254,1.821943383,128.8457846,159166.3635,0.644342116,2.53E-01,
0.248961395,207.6129037,1.907959493,154.9512593,1368221.23,0.709098266,1.49E+00,
0.185053562,150.8378093,2.818155368,151.2642521,866952.1852,0.60573862,1.31E+00,
0.439501386,192.0923054,1.264152596,149.0039437,860840.589,0.668493983,1.07E+00,
0.094816803,12.01219698,0.894787044,19.62336254,28321.69847,0.335374421,5.69E-01,
0.178077026,212.7215184,2.245877223,160.0826039,1187747.599,0.715269034,1.25E+00,
0.2739876,120.4797545,1.073007427,93.08922757,721402.2125,0.716571009,1.27E+00,
0.484640635,92.59281876,0.66337565,79.85952307,139622.4463,0.649459034,3.39E-01,
0.333459151,183.3352468,0.224623156,56.15635613,313723.5793,0.889765264,3.46E-01,
0.358469862,223.5507418,2.111519219,183.2740573,653581.0267,0.650736936,7.07E-01,
0.260392318,169.7430896,1.579579975,130.1986361,985022.6043,0.707724529,1.28E+00,
0.327706337,12.42768131,0.098027523,9.890211892,20284.87092,0.728088749,3.19E-01,
0.217609411,175.1085743,0.649623171,79.04368986,638659.8322,0.847531779,7.28E-01,
0.147811932,16.80121637,1.623895531,28.76182618,14525.10639,0.280449856,2.21E-01,
0.153525529,81.63441872,0.060484032,10.29618727,237378.4358,0.960960219,4.74E-01,
0.229000054,94.20386129,1.914767882,102.0290356,483108.2272,0.581883931,1.14E+00,
0.007881217,202.7889794,1.782172,119.0797458,666963.26,0.81891542,6.41E-01,
0.218717266,144.1255099,2.56359158,144.2322755,393788.753,0.605146911,6.24E-01,
0.138505256,163.427762,2.077965298,133.2590548,466169.4488,0.704413873,6.14E-01,
0.049140967,68.31486896,0.761573707,50.08793826,179172.6574,0.780753128,4.84E-01,
0.376002213,84.9854138,2.32388442,107.5138284,298802.2736,0.468943617,8.41E-01,
0.386904069,167.1109126,0.155240371,51.30069973,1205876.514,0.886470308,1.47E+00,
0.479477642,215.3472695,1.596080326,179.0829747,660093.5991,0.62725765,7.62E-01,
0.109868329,41.11296171,0.269797372,23.31240019,308607.4055,0.839301424,1.31E+00,
0.020373297,157.3629243,1.232345947,87.80880753,278150.1033,0.836504709,3.28E-01,
0.077981487,206.9814363,1.682563156,123.8543661,773271.9554,0.802735101,7.58E-01,
0.102587553,137.5721825,1.584722157,104.7653824,942538.1141,0.742577564,1.40E+00,
0.170475767,54.62530553,1.588688443,67.65401896,71134.27899,0.525688293,2.89E-01,
0.374273569,162.3232759,1.263593824,127.524394,227708.9224,0.683131717,3.20E-01,
0.054651812,223.485125,1.350350144,107.5339025,1199276.441,0.8510825,1.04E+00,
0.049398002,74.80154076,0.388985829,33.29901979,338607.7827,0.88249051,7.54E-01,
0.125699683,84.04275934,2.906844103,107.7249815,398191.7683,0.488267417,1.10E+00,
0.407353724,191.1725776,1.248630878,143.3291058,362253.464,0.686764392,4.44E-01,
0.312219766,140.3544661,2.317479986,142.8662878,366119.0864,0.584516474,6.08E-01,
0.097908211,109.7690465,1.094646809,77.53622307,87287.00326,0.774480255,1.54E-01,
0.33001945,79.55020095,1.09876324,78.27206077,481298.0425,0.623278726,1.32E+00,
0.465483027,100.1940048,0.932004421,92.62756751,93599.78963,0.622219929,2.13E-01,
0.093732593,204.3471982,0.111737676,15.55306175,341687.5895,0.972337044,2.94E-01,
0.062333463,80.61728141,1.707351402,83.35276086,574839.2793,0.634432227,1.49E+00,
0.266962223,100.1969907,0.49934459,58.14186224,514507.7524,0.8029299,1.02E+00,
0.487418561,80.4985,1.961357023,101.9770032,487174.0009,0.463623532,1.45E+00,
0.301722802,70.82388343,1.671642743,84.17635673,410663.7086,0.527669444,1.32E+00,
0.310602005,212.9668595,1.57416535,151.8991105,1119879.013,0.714260563,1.21E+00,
0.208250254,194.3301248,0.72286557,86.21209077,1012421.488,0.849157794,1.05E+00,
0.223306846,42.66795262,1.143299185,52.41872474,73411.01871,0.531462042,3.78E-01,
0.37712298,200.6857087,2.034418468,172.7468255,625329.3363,0.634023637,7.50E-01,
0.486234801,189.4831233,0.264000705,88.70423245,436489.5971,0.803228061,5.24E-01,
0.037228941,113.9232369,2.646331351,119.9353115,408185.1548,0.611742556,7.81E-01,
0.09056161,58.62703874,0.865580895,51.91901179,253845.1738,0.711621542,8.46E-01,
0.215294181,198.0444365,1.72754618,140.4703787,365699.381,0.734332984,4.06E-01,
0.344549235,87.02017447,0.108539161,28.11268103,199163.2447,0.891388855,4.30E-01,
0.271741749,44.14963585,2.326652295,66.66426635,116457.1139,0.358866043,6.52E-01,
0.195561643,173.4465639,0.187155394,33.45214387,709605.5816,0.937868364,7.42E-01,
0.065760973,191.3802597,0.192945142,23.1921572,1078398.184,0.962663072,9.50E-01,
0.412785514,124.8460752,1.342692382,115.7861563,190379.3087,0.620927675,3.51E-01,
0.105487205,144.4842038,1.860382765,116.7091738,758321.3313,0.718610824,1.10E+00,
0.026291066,115.9361803,0.305617067,29.22643188,825515.4904,0.935924674,1.13E+00,
0.301904871,124.2249988,1.058355734,96.26897852,444374.9261,0.710219415,7.69E-01,
0.448748853,83.77276377,1.019013853,84.36033168,275715.7863,0.592502522,7.46E-01,
0.156962232,14.6982099,1.941640652,26.7867853,62312.89881,0.236507307,1.13E+00,
0.414974408,167.5632421,2.477861587,170.7143772,428067.6711,0.558345943,6.25E-01,
0.11547363,36.13670895,1.248082941,47.36932563,191395.072,0.502004062,1.17E+00,
0.2183734,225.2443553,2.760609362,186.3607043,1272752.151,0.667580582,1.32E+00,
0.400854227,29.68658656,0.486552265,33.00344062,81249.68776,0.572705123,5.94E-01,
0.361657612,198.962874,2.472878458,182.963721,928983.0806,0.606456779,1.13E+00,
0.232384795,64.43203075,2.096903078,83.81629553,35601.53033,0.47750063,1.28E-01,
0.082940818,199.1884203,1.832281408,129.1237019,1053267.397,0.78177191,1.09E+00,
0.214051153,106.5981893,0.817952109,72.73192992,320824.1641,0.768057648,6.03E-01,
0.081175536,33.22170186,1.592116031,48.11150791,193281.5915,0.42724896,1.34E+00,
0.393275977,178.7545595,2.138585043,166.5753767,813318.1594,0.602553805,1.10E+00,
0.283849218,175.2619086,0.841335998,100.0520709,489317.5622,0.790729112,5.93E-01,
0.434184582,81.85693405,2.348270571,106.7363114,353289.309,0.444759981,1.05E+00,
0.325068306,47.14513878,0.94200058,53.90790345,110891.5413,0.559812049,5.16E-01,
0.36316776,151.028391,0.723935192,96.0438618,957333.0983,0.755823597,1.38E+00,
0.32945981,165.6986221,1.128448583,117.8104922,904671.4272,0.724170013,1.21E+00,
0.128665723,146.4017277,2.973894485,148.6803093,572378.3225,0.607782099,8.84E-01,
0.452469294,101.2282101,1.428749143,106.4980381,87084.81605,0.56354032,2.00E-01,
0.450189881,74.444057,0.620632425,66.09320708,357478.5545,0.65000621,1.05E+00,
0.380029234,210.7307711,0.256806712,72.17211577,392083.3666,0.868585313,3.97E-01,
0.029857617,170.1572928,1.326962523,95.33279199,1012920.255,0.832099448,1.12E+00,
0.411323627,117.991292,1.676065977,120.8367829,556011.5291,0.576285935,1.10E+00,
0.227776887,50.68243224,2.33389976,73.37472091,112544.9049,0.399506577,5.34E-01,
0.115500209,82.59329284,1.225431081,73.78978605,422574.3084,0.696372631,1.04E+00,
0.32427896,105.742796,2.6821322,127.4701466,227385.3594,0.496798046,5.13E-01,
0.151686006,84.27740512,2.172672206,97.78819769,478051.86,0.554775051,1.26E+00,
0.281064274,99.67886481,2.293804471,115.0184337,627530.8282,0.534301171,1.46E+00,
0.041361029,42.53354327,2.819082191,66.17258388,227095.595,0.35856046,1.30E+00,
0.383040243,219.1262075,0.162190852,58.83871787,1535633.488,0.897651902,1.47E+00,
0.21422442,85.11977236,2.938468938,111.1127344,64811.34714,0.46413968,1.80E-01,
0.019375472,41.93101876,2.886110226,65.68374847,239343.0459,0.352413806,1.39E+00,
0.263671077,37.14783829,0.638408653,39.17386924,62080.5472,0.616464164,3.50E-01,
0.200553641,101.7281896,2.328247485,113.7310745,151738.4383,0.563335575,3.37E-01,
0.324321182,148.8917383,2.51158534,153.0937102,279998.13,0.573716595,4.45E-01,
0.351910124,185.7071432,0.077457492,32.77750166,1225220.997,0.936739836,1.27E+00,
0.451493594,226.1506484,2.125896396,198.1968904,463799.8207,0.605762181,5.16E-01,
0.252121205,139.2998493,0.778131701,83.29629658,387531.8368,0.790603625,5.69E-01,
0.164528449,23.97746199,0.193523413,16.40188789,97417.73538,0.792889167,7.37E-01,
